Stair.thisTrialN;Stair.stepSize;Stair.intensity;Stair2.thisTrialN;Stair2.stepSize;Stair2.intensity;Time_pas_Ans.response;Time_pas_Ans.rt;cueExoPos;targetXOri;targetXPos;CorrectAns;Stair.response;keyPress_2.rt;keyPress_2.rl;cueOri;Stair2.response;keyPress.rt;keyPress.rl;Session;Participant;date;expName;psychopyVersion;frameRate
;;;86;1;72;;;;0;4.6;right;;;;180;1;0.534855865;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;87;1;72;;;;0;-4.6;left;;;;0;1;0.452513205;left;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;88;1;71;;;;90;-4.6;left;;;;180;1;0.86903411;left;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;89;1;71;;;;0;4.6;right;;;;180;1;0.435839735;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;90;1;71;;;;90;4.6;right;;;;0;0;1.185339147;left;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;91;1;72;;;;0;4.6;right;;;;0;1;0.517685515;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;92;1;72;;;;90;-4.6;left;;;;0;0;0.835926713;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;93;1;73;;;;0;4.6;right;;;;0;1;0.553087498;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;94;1;73;;;;0;-4.6;left;;;;0;0;0.836020022;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;95;1;74;;;;90;-4.6;left;;;;0;1;0.535665591;left;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;96;1;74;;;;0;4.6;right;;;;0;1;0.438060751;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
;;;97;1;74;;;;90;4.6;right;;;;180;1;0.468116559;right;3;53;2019_Apr_01_1430;Flow_exo_pre;3.0.6;59.94286294
