Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,cueOri,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress.rt,keyPress.rl,cueExoPos,Stair2.response,keyPress_2.rt,keyPress_2.rl,Time_pas_Ans.response,Time_pas_Ans.rt,Session,Participant,date,expName,psychopyVersion,frameRate,
,,,46,1,94,,0,4.6,right,,,,-4.6,1,1.099328306998359,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,47,1,94,,0,-4.6,left,,,,4.6,1,1.0985569559998112,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,48,1,94,,0,4.6,right,,,,-4.6,0,1.0992747629934456,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,49,1,95,,90,-4.6,left,,,,-4.6,0,1.0985748040111503,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,50,1,96,,90,4.6,right,,,,4.6,0,1.0993998170015402,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,51,1,97,,90,-4.6,left,,,,4.6,0,1.0993874839914497,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,52,1,98,,0,4.6,right,,,,4.6,0,1.099561252995045,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,53,1,99,,90,-4.6,left,,,,4.6,0,1.0988767100061523,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,54,1,100,,90,-4.6,left,,,,4.6,1,1.0996427239879267,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,55,1,100,,0,4.6,right,,,,-4.6,0,1.0993372709926916,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,56,1,101,,0,-4.6,left,,,,-4.6,0,1.0992162079928676,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,57,1,102,,0,4.6,right,,,,-4.6,0,1.099979225997231,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,58,1,103,,0,4.6,right,,,,-4.6,1,1.1005685450072633,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,59,1,103,,90,4.6,right,,,,4.6,1,1.098561206003069,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,60,1,103,,0,-4.6,left,,,,-4.6,0,1.0983229299890809,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,61,1,104,,0,4.6,right,,,,4.6,0,1.0983184659999097,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,62,1,105,,0,4.6,right,,,,-4.6,1,1.0996838110004319,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,63,1,105,,90,-4.6,left,,,,4.6,0,1.0989999489975162,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,64,1,106,,90,-4.6,left,,,,4.6,1,1.0990328269981546,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,65,1,106,,0,4.6,right,,,,-4.6,0,1.099231903994223,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,66,1,107,,0,4.6,right,,,,-4.6,1,1.0998437580128666,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,67,1,107,,0,4.6,right,,,,-4.6,1,1.0992571859969757,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,68,1,107,,90,4.6,right,,,,4.6,1,1.0988364049990196,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,69,1,106,,0,-4.6,left,,,,4.6,0,1.0990580749930814,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,70,1,107,,0,4.6,right,,,,4.6,0,1.0995692599972244,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,71,1,108,,0,-4.6,left,,,,4.6,0,1.0988777359889355,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,72,1,109,,0,-4.6,left,,,,-4.6,1,1.0987331890064524,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,73,1,109,,90,-4.6,left,,,,4.6,1,1.0985216670087539,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,74,1,109,,0,-4.6,left,,,,-4.6,1,1.0995933869999135,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,75,1,108,,90,-4.6,left,,,,-4.6,1,1.1001974069949938,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,76,1,108,,0,-4.6,left,,,,4.6,1,1.0974863750016084,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,77,1,108,,90,-4.6,left,,,,-4.6,1,1.0996622850070707,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,78,1,107,,0,4.6,right,,,,-4.6,0,1.098756969004171,left,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,79,1,108,,90,4.6,right,,,,4.6,1,1.098937337010284,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,80,1,108,,0,4.6,right,,,,4.6,1,1.0998424440040253,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,81,1,108,,90,4.6,right,,,,-4.6,1,1.0988676190027036,right,,,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
,,,,,,,,,,,,,,,,,Monday,21.65,003,283,2019_Apr_10_1551,Flow_endo_pre,3.0.6,60.068267945507216,
