Stair.thisTrialN,Stair.stepSize,Stair.intensity,Stair2.thisTrialN,Stair2.stepSize,Stair2.intensity,Time_pas_Ans.response,Time_pas_Ans.rt,cueExoPos,targetXOri,targetXPos,CorrectAns,Stair.response,keyPress_2.rt,keyPress_2.rl,cueOri,Stair2.response,keyPress.rt,keyPress.rl,Session,Participant,date,expName,psychopyVersion,frameRate,
56,1,71,,,,,,-4.6,90,-4.6,left,0,0.6884414910455234,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
57,1,72,,,,,,4.6,0,4.6,right,1,0.5351041539688595,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
58,1,72,,,,,,4.6,90,-4.6,left,1,0.5357688270159997,left,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
59,1,72,,,,,,-4.6,90,4.6,right,1,0.5872069869656116,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
60,1,71,,,,,,4.6,90,-4.6,left,1,0.7175200550118461,left,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
61,1,71,,,,,,4.6,0,-4.6,left,0,0.6899826310109347,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
62,1,72,,,,,,-4.6,90,4.6,right,1,0.7873082819860429,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
63,1,72,,,,,,4.6,0,-4.6,left,1,0.7398624169873074,left,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
64,1,72,,,,,,4.6,90,4.6,right,1,0.6196187229943462,right,,,,,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,0,1,81,,,,90,-4.6,left,,,,180,1,1.058235935983248,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,1,1,80,,,,90,4.6,right,,,,0,1,0.7065676840138622,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,2,1,79,,,,0,-4.6,left,,,,180,1,0.6206980110146105,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,3,1,78,,,,0,-4.6,left,,,,0,1,0.6021317039849237,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,4,1,77,,,,90,4.6,right,,,,180,1,0.708307771012187,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,5,1,76,,,,90,4.6,right,,,,180,1,0.6409931789967231,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,6,1,75,,,,90,4.6,right,,,,0,1,0.6538193660089746,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,7,1,74,,,,90,4.6,right,,,,0,1,0.6402853960171342,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,8,1,73,,,,90,-4.6,left,,,,0,1,0.603650966018904,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,9,1,72,,,,0,4.6,right,,,,0,1,0.5704666940146126,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,10,1,71,,,,0,4.6,right,,,,0,1,0.6335503470036201,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,11,1,70,,,,90,4.6,right,,,,180,1,0.6361427410156466,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,12,1,69,,,,0,4.6,right,,,,180,1,0.6715543160098605,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,13,1,68,,,,90,4.6,right,,,,0,0,0.7672321300487965,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,14,1,69,,,,0,-4.6,left,,,,0,1,0.821200241043698,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,15,1,69,,,,90,4.6,right,,,,180,1,0.6244153489824384,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,16,1,69,,,,0,-4.6,left,,,,0,1,0.5873573630233295,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,17,1,68,,,,90,-4.6,left,,,,180,1,0.6678240380133502,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,18,1,68,,,,90,-4.6,left,,,,180,1,0.6984863470424898,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,19,1,68,,,,0,4.6,right,,,,180,1,0.6387016959488392,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,20,1,67,,,,0,4.6,right,,,,180,1,0.9878815039992332,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,21,1,67,,,,0,-4.6,left,,,,0,1,0.7009194889687933,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,22,1,67,,,,0,4.6,right,,,,180,1,0.6516054519452155,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,23,1,66,,,,0,-4.6,left,,,,0,0,0.9035895240376703,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,24,1,67,,,,90,-4.6,left,,,,0,1,0.9180146190337837,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,25,1,67,,,,0,4.6,right,,,,180,1,0.8571069529862143,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,26,1,67,,,,90,-4.6,left,,,,0,1,1.0255661319824867,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,27,1,66,,,,90,4.6,right,,,,0,1,0.787552154972218,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,28,1,66,,,,0,4.6,right,,,,180,0,0.9545855130418204,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,29,1,67,,,,90,4.6,right,,,,180,1,1.1007687380188145,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,30,1,67,,,,0,-4.6,left,,,,0,1,1.038231274986174,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,31,1,67,,,,90,4.6,right,,,,180,1,0.6732441550120711,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,32,1,66,,,,90,4.6,right,,,,0,0,1.0210162139846943,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,33,1,67,,,,0,-4.6,left,,,,0,0,1.4395059820380993,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,34,1,68,,,,90,-4.6,left,,,,0,1,0.9881062380154617,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,35,1,68,,,,90,-4.6,left,,,,0,0,0.8878784549888223,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,36,1,69,,,,90,4.6,right,,,,180,1,0.7543699049856514,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,37,1,69,,,,90,4.6,right,,,,180,1,0.6863075949950144,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,38,1,69,,,,0,-4.6,left,,,,180,1,0.6337545259739272,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,39,1,68,,,,0,4.6,right,,,,180,1,0.637312248989474,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,40,1,68,,,,90,4.6,right,,,,0,0,0.7237899510073476,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,41,1,69,,,,0,-4.6,left,,,,180,1,0.7185236280201934,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,42,1,69,,,,90,-4.6,left,,,,0,0,0.6059480090043508,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,43,1,70,,,,90,-4.6,left,,,,180,1,0.5188413329888135,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,44,1,70,,,,0,-4.6,left,,,,180,1,0.772527644992806,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,45,1,70,,,,90,4.6,right,,,,180,1,0.7013392960070632,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,46,1,69,,,,90,4.6,right,,,,180,0,0.701883269008249,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,47,1,70,,,,0,-4.6,left,,,,0,1,0.6915102460188791,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,48,1,70,,,,0,4.6,right,,,,0,1,0.6725457859574817,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,49,1,70,,,,0,-4.6,left,,,,0,1,0.7058029669569805,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,50,1,69,,,,90,4.6,right,,,,180,0,0.8681144010042772,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,51,1,70,,,,90,4.6,right,,,,180,1,0.7566036230418831,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,52,1,70,,,,0,-4.6,left,,,,0,1,0.6511894129798748,left,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
,,,53,1,70,,,,90,4.6,right,,,,180,1,0.6527617329847999,right,003,152,2019_Apr_10_1352,Flow_exo_pre,3.0.5,59.93643261013574,
